received_unix_ns,received_monotonic_ns,tick,mode_pr,mode_machine,left_shoulder_pitch_joint_q,left_shoulder_pitch_joint_dq,left_shoulder_pitch_joint_tau_est,left_shoulder_roll_joint_q,left_shoulder_roll_joint_dq,left_shoulder_roll_joint_tau_est,left_shoulder_yaw_joint_q,left_shoulder_yaw_joint_dq,left_shoulder_yaw_joint_tau_est,left_elbow_joint_q,left_elbow_joint_dq,left_elbow_joint_tau_est,left_wrist_roll_joint_q,left_wrist_roll_joint_dq,left_wrist_roll_joint_tau_est,left_wrist_pitch_joint_q,left_wrist_pitch_joint_dq,left_wrist_pitch_joint_tau_est,left_wrist_yaw_joint_q,left_wrist_yaw_joint_dq,left_wrist_yaw_joint_tau_est,right_shoulder_pitch_joint_q,right_shoulder_pitch_joint_dq,right_shoulder_pitch_joint_tau_est,right_shoulder_roll_joint_q,right_shoulder_roll_joint_dq,right_shoulder_roll_joint_tau_est,right_shoulder_yaw_joint_q,right_shoulder_yaw_joint_dq,right_shoulder_yaw_joint_tau_est,right_elbow_joint_q,right_elbow_joint_dq,right_elbow_joint_tau_est,right_wrist_roll_joint_q,right_wrist_roll_joint_dq,right_wrist_roll_joint_tau_est,right_wrist_pitch_joint_q,right_wrist_pitch_joint_dq,right_wrist_pitch_joint_tau_est,right_wrist_yaw_joint_q,right_wrist_yaw_joint_dq,right_wrist_yaw_joint_tau_est
1789652958647855168,2862768873355,3244321,0,5,0.1594620943069458,-0.0015339808305725455,-4.0,0.0685737356543541,-0.004601942375302315,0.0,-0.023560985922813416,0.00920388475060463,0.3125,-0.22782012820243835,-0.0015339808305725455,-4.75,-0.08861136436462402,-0.00920388475060463,-0.0625,0.07695070654153824,0.006135923322290182,-1.649999976158142,-0.15841947495937347,-0.012271846644580364,-0.17499999701976776,0.1173255667090416,0.0015339808305725455,-4.625,-0.09988851845264435,0.004601942375302315,-0.3125,0.04382631182670593,0.0,-0.9375,-0.20542161166667938,0.0015339808305725455,-5.9375,0.0968565046787262,0.0015339808305725455,0.5,0.08537562191486359,-0.006135923322290182,-2.4749999046325684,0.11410180479288101,0.0,-0.02500000037252903
1789652958648869368,2862769887546,3244322,0,5,0.1594381332397461,-0.004601942375302315,-4.0,0.06858572363853455,-0.0015339808305725455,0.0,-0.023572970181703568,0.0,0.25,-0.2278321087360382,0.004601942375302315,-4.75,-0.08861136436462402,-0.0076699042692780495,-0.0625,0.07692674547433853,-0.006135923322290182,-1.6375000476837158,-0.15840749442577362,-0.01840776950120926,-0.1875,0.1173255667090416,-0.006135923322290182,-4.625,-0.0999004989862442,0.0,-0.3125,0.04385028034448624,0.015339808538556099,-0.9375,-0.20542161166667938,0.00920388475060463,-5.9375,0.0968565046787262,0.0,0.5,0.08537562191486359,-0.006135923322290182,-2.487499952316284,0.11411379277706146,0.006135923322290182,-0.02500000037252903
1789652958649855412,2862770873468,3244323,0,5,0.1594381332397461,-0.004601942375302315,-4.0,0.0685737356543541,-0.0076699042692780495,0.0,-0.023572970181703568,0.006135923322290182,0.25,-0.22784408926963806,0.0,-4.75,-0.08861136436462402,-0.006135923322290182,-0.0625,0.07695070654153824,0.012271846644580364,-1.649999976158142,-0.15841947495937347,-0.01840776950120926,-0.17499999701976776,0.11733754724264145,0.0,-4.625,-0.09988851845264435,0.010737866163253784,-0.3125,0.04382631182670593,0.006135923322290182,-0.9375,-0.20542161166667938,0.0076699042692780495,-5.9375,0.0968565046787262,0.010737866163253784,0.4375,0.08538760244846344,0.006135923322290182,-2.4749999046325684,0.11410180479288101,0.0,-0.02500000037252903
1789652958650831497,2862771849587,3244324,0,5,0.1594381332397461,-0.010737866163253784,-4.0,0.0685737356543541,-0.016873789951205254,0.0,-0.023560985922813416,0.00920388475060463,0.25,-0.22782012820243835,-0.004601942375302315,-4.75,-0.08861136436462402,-0.0076699042692780495,-0.0625,0.07692674547433853,-0.01840776950120926,-1.6375000476837158,-0.15841947495937347,-0.012271846644580364,-0.1875,0.11733754724264145,0.0,-4.625,-0.0999004989862442,0.006135923322290182,-0.3125,0.04385028034448624,0.004601942375302315,-0.9375,-0.20542161166667938,0.00920388475060463,-5.9375,0.09684452414512634,0.006135923322290182,0.5,0.08539959043264389,0.0,-2.487499952316284,0.11410180479288101,0.0,-0.02500000037252903
1789652958651892632,2862772910808,3244325,0,5,0.15945011377334595,0.00920388475060463,-4.0,0.06858572363853455,-0.013805828057229519,0.0,-0.023572970181703568,0.0,0.25,-0.2278321087360382,-0.0015339808305725455,-4.75,-0.08861136436462402,0.003067961661145091,-0.0625,0.07696269452571869,0.012271846644580364,-1.649999976158142,-0.15837153792381287,0.030679617077112198,-0.17499999701976776,0.1173255667090416,0.004601942375302315,-4.6875,-0.0999004989862442,-0.006135923322290182,-0.3125,0.043838296085596085,-0.004601942375302315,-0.9375,-0.20543359220027924,0.003067961661145091,-5.9375,0.0968565046787262,0.0,0.5,0.08538760244846344,0.0,-2.487499952316284,0.11410180479288101,0.0,-0.02500000037252903
1789652958652939636,2862773957714,3244326,0,5,0.1594381332397461,0.004601942375302315,-4.0,0.06858572363853455,-0.016873789951205254,0.0,-0.023572970181703568,0.004601942375302315,0.25,-0.2278321087360382,0.00920388475060463,-4.8125,-0.08861136436462402,0.0,-0.0625,0.07692674547433853,-0.012271846644580364,-1.649999976158142,-0.15839549899101257,0.0,-0.1875,0.11731357872486115,0.003067961661145091,-4.6875,-0.0999004989862442,-0.0076699042692780495,-0.3125,0.04385028034448624,0.0015339808305725455,-0.9375,-0.20542161166667938,0.012271846644580364,-5.9375,0.09686849266290665,0.004601942375302315,0.5,0.08539959043264389,0.006135923322290182,-2.487499952316284,0.11408982425928116,-0.012271846644580364,-0.02500000037252903
1789652958653948661,2862774966754,3244327,0,5,0.1594381332397461,0.0076699042692780495,-4.0625,0.0685737356543541,-0.013805828057229519,0.0,-0.023572970181703568,0.006135923322290182,0.25,-0.22782012820243835,0.004601942375302315,-4.8125,-0.08861136436462402,-0.0015339808305725455,0.0,0.07695070654153824,0.01840776950120926,-1.649999976158142,-0.15839549899101257,0.006135923322290182,-0.17499999701976776,0.11733754724264145,0.010737866163253784,-4.6875,-0.09991248697042465,-0.01840776950120926,-0.3125,0.04385028034448624,0.003067961661145091,-0.9375,-0.20542161166667938,0.012271846644580364,-5.9375,0.09684452414512634,-0.0076699042692780495,0.5,0.08537562191486359,-0.006135923322290182,-2.487499952316284,0.11408982425928116,-0.012271846644580364,-0.02500000037252903
1789652958655078185,2862776096128,3244328,0,5,0.1594381332397461,0.003067961661145091,-4.0625,0.0685737356543541,-0.013805828057229519,0.0,-0.023560985922813416,0.004601942375302315,0.25,-0.22784408926963806,0.0015339808305725455,-4.875,-0.08861136436462402,-0.0076699042692780495,-0.0625,0.07693872600793839,0.006135923322290182,-1.649999976158142,-0.15840749442577362,-0.006135923322290182,-0.1875,0.1173255667090416,-0.0015339808305725455,-4.6875,-0.0999004989862442,-0.0015339808305725455,-0.3125,0.04385028034448624,0.003067961661145091,-0.9375,-0.20542161166667938,0.00920388475060463,-5.9375,0.0968565046787262,0.0015339808305725455,0.5,0.08538760244846344,0.0,-2.5,0.11410180479288101,0.0,-0.02500000037252903
1789652958656180014,2862777198088,3244329,0,5,0.1594381332397461,0.0,-4.0,0.0685737356543541,-0.00920388475060463,0.0,-0.023572970181703568,0.0,0.25,-0.2278321087360382,0.0015339808305725455,-4.875,-0.08861136436462402,-0.00920388475060463,-0.0625,0.07693872600793839,0.006135923322290182,-1.649999976158142,-0.15840749442577362,-0.006135923322290182,-0.1875,0.11731357872486115,-0.0015339808305725455,-4.6875,-0.0999244675040245,-0.010737866163253784,-0.3125,0.04385028034448624,0.004601942375302315,-0.9375,-0.20543359220027924,0.0076699042692780495,-5.9375,0.09684452414512634,-0.004601942375302315,0.5,0.08538760244846344,0.0,-2.487499952316284,0.11411379277706146,0.006135923322290182,-0.02500000037252903
1789652958657231604,2862778249759,3244330,0,5,0.15945011377334595,0.0,-4.0,0.0685737356543541,-0.010737866163253784,0.0,-0.023549001663923264,0.0,0.25,-0.2278321087360382,0.003067961661145091,-4.8125,-0.08861136436462402,-0.012271846644580364,-0.0625,0.07692674547433853,-0.006135923322290182,-1.662500023841858,-0.15843145549297333,-0.01840776950120926,-0.1875,0.11731357872486115,0.0,-4.625,-0.0999244675040245,-0.010737866163253784,-0.3125,0.04385028034448624,0.0,-0.9375,-0.20542161166667938,0.006135923322290182,-5.9375,0.09683254361152649,-0.003067961661145091,0.5,0.08537562191486359,-0.006135923322290182,-2.487499952316284,0.11410180479288101,0.0,-0.02500000037252903
1789652958658523124,2862779541331,3244331,0,5,0.15945011377334595,0.003067961661145091,-4.0,0.06858572363853455,-0.003067961661145091,0.0,-0.023572970181703568,0.0015339808305725455,0.25,-0.2278321087360382,-0.006135923322290182,-4.8125,-0.08861136436462402,0.0,-0.0625,0.07693872600793839,0.006135923322290182,-1.649999976158142,-0.15839549899101257,0.006135923322290182,-0.1875,0.1173255667090416,0.004601942375302315,-4.6875,-0.0999244675040245,-0.016873789951205254,-0.3125,0.04385028034448624,0.010737866163253784,-0.9375,-0.20542161166667938,0.010737866163253784,-5.9375,0.09686849266290665,0.0076699042692780495,0.5,0.08538760244846344,0.0,-2.487499952316284,0.11410180479288101,-0.012271846644580364,-0.02500000037252903
1789652958659429848,2862780448059,3244332,0,5,0.1594381332397461,0.0,-4.0,0.06858572363853455,-0.006135923322290182,0.0,-0.023572970181703568,-0.003067961661145091,0.25,-0.22782012820243835,-0.006135923322290182,-4.8125,-0.08861136436462402,-0.003067961661145091,-0.0625,0.07693872600793839,0.0,-1.649999976158142,-0.15838351845741272,0.02454369328916073,-0.20000000298023224,0.11731357872486115,0.004601942375302315,-4.6875,-0.0999244675040245,-0.010737866163253784,-0.3125,0.04385028034448624,0.003067961661145091,-0.9375,-0.2054455727338791,0.0,-5.9375,0.0968565046787262,0.003067961661145091,0.5,0.08537562191486359,-0.006135923322290182,-2.487499952316284,0.11410180479288101,0.0,-0.02500000037252903
1789652958660274578,2862781292803,3244333,0,5,0.15945011377334595,-0.0076699042692780495,-4.0,0.0685737356543541,-0.012271846644580364,0.0,-0.023560985922813416,0.0076699042692780495,0.25,-0.2278081327676773,-0.003067961661145091,-4.8125,-0.08861136436462402,0.0,-0.0625,0.07692674547433853,-0.012271846644580364,-1.649999976158142,-0.15839549899101257,0.0,-0.1875,0.11733754724264145,0.016873789951205254,-4.6875,-0.0999244675040245,-0.0076699042692780495,-0.3125,0.04382631182670593,0.0,-0.9375,-0.20542161166667938,0.012271846644580364,-5.9375,0.0968565046787262,0.004601942375302315,0.5,0.08537562191486359,-0.012271846644580364,-2.487499952316284,0.11408982425928116,-0.012271846644580364,-0.02500000037252903
1789652958661065655,2862782083892,3244334,0,5,0.1594381332397461,-0.0076699042692780495,-4.0,0.0685737356543541,-0.010737866163253784,0.0,-0.023560985922813416,0.012271846644580364,0.25,-0.22782012820243835,0.004601942375302315,-4.8125,-0.08859937638044357,0.0015339808305725455,-0.0625,0.07693872600793839,0.03681553900241852,-1.662500023841858,-0.15839549899101257,0.0,-0.17499999701976776,0.11733754724264145,0.016873789951205254,-4.6875,-0.09994843602180481,-0.015339808538556099,-0.3125,0.04385028034448624,-0.0015339808305725455,-0.9375,-0.20543359220027924,0.0,-5.9375,0.0968565046787262,0.0,0.5,0.08537562191486359,0.0,-2.5,0.11410180479288101,-0.006135923322290182,-0.02500000037252903
1789652958661802789,2862782820725,3244335,0,5,0.1594381332397461,-0.003067961661145091,-4.0,0.06858572363853455,-0.004601942375302315,0.0,-0.023560985922813416,0.015339808538556099,0.25,-0.2278321087360382,-0.004601942375302315,-4.8125,-0.08858739584684372,0.010737866163253784,-0.0625,0.07693872600793839,0.012271846644580364,-1.6749999523162842,-0.15839549899101257,0.0,-0.1875,0.11733754724264145,0.010737866163253784,-4.6875,-0.09994843602180481,-0.013805828057229519,-0.3125,0.04382631182670593,-0.006135923322290182,-0.9375,-0.20542161166667938,0.0,-5.9375,0.09684452414512634,-0.003067961661145091,0.5,0.08537562191486359,-0.006135923322290182,-2.487499952316284,0.11410180479288101,0.0,-0.02500000037252903
1789652958662545618,2862783563882,3244336,0,5,0.15945011377334595,-0.012271846644580364,-4.0,0.06858572363853455,-0.004601942375302315,0.0,-0.023572970181703568,0.016873789951205254,0.25,-0.2278081327676773,0.003067961661145091,-4.8125,-0.08859937638044357,0.004601942375302315,-0.0625,0.07695070654153824,0.02454369328916073,-1.662500023841858,-0.15840749442577362,-0.012271846644580364,-0.1875,0.11731357872486115,0.0015339808305725455,-4.6875,-0.0999244675040245,0.0,-0.3125,0.043838296085596085,-0.0015339808305725455,-0.9375,-0.2054455727338791,-0.013805828057229519,-5.9375,0.09684452414512634,0.0,0.5,0.08539959043264389,0.02454369328916073,-2.5,0.11411379277706146,0.01840776950120926,-0.03750000149011612
1789652958663294171,2862784312467,3244337,0,5,0.1594620943069458,0.003067961661145091,-4.0,0.06858572363853455,-0.0015339808305725455,0.0,-0.023572970181703568,0.019941750913858414,0.25,-0.22784408926963806,0.004601942375302315,-4.8125,-0.08861136436462402,0.0,-0.0625,0.07692674547433853,-0.006135923322290182,-1.662500023841858,-0.15839549899101257,0.0,-0.17499999701976776,0.11731357872486115,-0.0015339808305725455,-4.6875,-0.09994843602180481,-0.003067961661145091,-0.3125,0.04385028034448624,0.0015339808305725455,-0.9375,-0.20542161166667938,-0.0015339808305725455,-5.9375,0.0968565046787262,0.004601942375302315,0.5,0.08538760244846344,0.0,-2.487499952316284,0.11410180479288101,0.0,-0.03750000149011612
1789652958664123901,2862785142191,3244338,0,5,0.15945011377334595,0.0015339808305725455,-4.0,0.06858572363853455,-0.004601942375302315,0.0,-0.023572970181703568,0.00920388475060463,0.1875,-0.22784408926963806,0.0,-4.8125,-0.08858739584684372,0.0076699042692780495,-0.0625,0.07692674547433853,-0.006135923322290182,-1.662500023841858,-0.15840749442577362,-0.012271846644580364,-0.1875,0.11733754724264145,0.0015339808305725455,-4.6875,-0.09993645548820496,0.0,-0.3125,0.04382631182670593,-0.004601942375302315,-0.9375,-0.20542161166667938,0.0,-5.9375,0.09684452414512634,-0.012271846644580364,0.5,0.08538760244846344,0.0,-2.487499952316284,0.11410180479288101,0.0,-0.02500000037252903
1789652958665134420,2862786152661,3244339,0,5,0.1594381332397461,0.003067961661145091,-4.0,0.0685737356543541,-0.006135923322290182,0.0,-0.023572970181703568,0.003067961661145091,0.25,-0.22784408926963806,0.004601942375302315,-4.8125,-0.08861136436462402,-0.0015339808305725455,-0.0625,0.07693872600793839,0.006135923322290182,-1.649999976158142,-0.15839549899101257,0.0,-0.17499999701976776,0.11733754724264145,0.003067961661145091,-4.6875,-0.09994843602180481,0.0015339808305725455,-0.3125,0.04385028034448624,0.0,-0.875,-0.20542161166667938,0.00920388475060463,-5.9375,0.09684452414512634,-0.004601942375302315,0.5,0.08538760244846344,-0.012271846644580364,-2.487499952316284,0.11410180479288101,0.0,-0.02500000037252903
1789652958666026815,2862787045106,3244340,0,5,0.1594381332397461,0.0015339808305725455,-4.0625,0.06858572363853455,0.0015339808305725455,0.0,-0.02358495444059372,-0.004601942375302315,0.25,-0.2278321087360382,0.0076699042692780495,-4.875,-0.08858739584684372,0.003067961661145091,-0.0625,0.07692674547433853,-0.012271846644580364,-1.649999976158142,-0.15838351845741272,0.012271846644580364,-0.1875,0.11731357872486115,-0.006135923322290182,-4.6875,-0.0999244675040245,0.0076699042692780495,-0.3125,0.04382631182670593,-0.010737866163253784,-0.875,-0.20542161166667938,0.0,-5.9375,0.09684452414512634,0.003067961661145091,0.5,0.08538760244846344,0.006135923322290182,-2.5,0.11408982425928116,-0.012271846644580364,-0.02500000037252903
1789652958667112618,2862788130896,3244341,0,5,0.1594381332397461,-0.003067961661145091,-4.0,0.0685737356543541,-0.012271846644580364,0.0,-0.023572970181703568,0.0015339808305725455,0.25,-0.22784408926963806,-0.003067961661145091,-4.875,-0.08861136436462402,-0.00920388475060463,-0.0625,0.07692674547433853,-0.02454369328916073,-1.6375000476837158,-0.15840749442577362,0.0,-0.17499999701976776,0.11733754724264145,0.0015339808305725455,-4.625,-0.0999244675040245,0.012271846644580364,-0.3125,0.043838296085596085,0.0,-0.875,-0.20542161166667938,0.0076699042692780495,-5.9375,0.0968565046787262,0.015339808538556099,0.4375,0.08537562191486359,-0.006135923322290182,-2.487499952316284,0.11410180479288101,0.0,-0.02500000037252903
1789652958668912431,2862789930670,3244342,0,5,0.1594381332397461,-0.00920388475060463,-4.0,0.0685737356543541,-0.0076699042692780495,0.0,-0.023560985922813416,0.013805828057229519,0.25,-0.2278321087360382,-0.023009711876511574,-4.8125,-0.08863533288240433,-0.0076699042692780495,-0.0625,0.07691475749015808,-0.012271846644580364,-1.662500023841858,-0.15839549899101257,0.0,-0.1875,0.11733754724264145,-0.0076699042692780495,-4.625,-0.0999244675040245,0.013805828057229519,-0.3125,0.04382631182670593,-0.0015339808305725455,-0.9375,-0.20542161166667938,0.0015339808305725455,-5.9375,0.0968565046787262,0.0076699042692780495,0.5,0.08538760244846344,0.006135923322290182,-2.487499952316284,0.11410180479288101,-0.006135923322290182,-0.02500000037252903
1789652958669686540,2862790704738,3244343,0,5,0.15945011377334595,-0.003067961661145091,-4.0,0.0685737356543541,-0.0076699042692780495,0.0,-0.023560985922813416,0.016873789951205254,0.25,-0.22782012820243835,-0.027611656114459038,-4.8125,-0.08861136436462402,-0.010737866163253784,-0.0625,0.07693872600793839,0.006135923322290182,-1.649999976158142,-0.15839549899101257,0.006135923322290182,-0.20000000298023224,0.11733754724264145,-0.004601942375302315,-4.625,-0.0999244675040245,0.0076699042692780495,-0.3125,0.04382631182670593,0.0015339808305725455,-0.9375,-0.20542161166667938,0.0076699042692780495,-5.9375,0.0968804731965065,0.01840776950120926,0.5,0.08538760244846344,0.0,-2.487499952316284,0.11411379277706146,0.006135923322290182,-0.02500000037252903
1789652958670698452,2862791716724,3244344,0,5,0.1594381332397461,-0.006135923322290182,-4.0,0.06858572363853455,0.003067961661145091,0.0,-0.023560985922813416,0.004601942375302315,0.25,-0.2278081327676773,-0.023009711876511574,-4.8125,-0.08861136436462402,-0.004601942375302315,-0.0625,0.07693872600793839,0.006135923322290182,-1.649999976158142,-0.15838351845741272,0.006135923322290182,-0.1875,0.11733754724264145,-0.006135923322290182,-4.6875,-0.09994843602180481,-0.004601942375302315,-0.3125,0.04382631182670593,0.0015339808305725455,-0.9375,-0.20542161166667938,0.003067961661145091,-5.9375,0.0968565046787262,0.004601942375302315,0.5,0.08538760244846344,0.0,-2.487499952316284,0.11410180479288101,-0.006135923322290182,-0.03750000149011612
1789652958671573987,2862792592262,3244345,0,5,0.1594381332397461,-0.010737866163253784,-4.0,0.06858572363853455,0.013805828057229519,-0.0625,-0.023572970181703568,0.006135923322290182,0.3125,-0.22784408926963806,-0.02147573232650757,-4.8125,-0.08863533288240433,-0.015339808538556099,-0.0625,0.07692674547433853,-0.012271846644580364,-1.649999976158142,-0.15839549899101257,0.0,-0.1875,0.11733754724264145,0.0015339808305725455,-4.625,-0.09994843602180481,-0.0015339808305725455,-0.3125,0.04382631182670593,0.004601942375302315,-0.875,-0.20542161166667938,0.0076699042692780495,-5.9375,0.09684452414512634,-0.0015339808305725455,0.5,0.08536363393068314,-0.01840776950120926,-2.487499952316284,0.11411379277706146,0.006135923322290182,-0.02500000037252903
1789652958672574667,2862793592946,3244346,0,5,0.1594381332397461,-0.004601942375302315,-4.0,0.0685737356543541,0.0076699042692780495,-0.0625,-0.023572970181703568,-0.0015339808305725455,0.3125,-0.22784408926963806,-0.027611656114459038,-4.8125,-0.08863533288240433,-0.012271846644580364,-0.0625,0.07692674547433853,0.0,-1.662500023841858,-0.15839549899101257,0.0,-0.1875,0.11733754724264145,0.0015339808305725455,-4.625,-0.0999244675040245,0.0015339808305725455,-0.3125,0.04381432756781578,-0.0015339808305725455,-0.875,-0.20543359220027924,-0.003067961661145091,-5.9375,0.09684452414512634,0.0015339808305725455,0.4375,0.08537562191486359,-0.006135923322290182,-2.5,0.11410180479288101,0.0,-0.02500000037252903
1789652958673599501,2862794617791,3244347,0,5,0.1594381332397461,-0.004601942375302315,-4.0,0.06856175512075424,-0.003067961661145091,0.0,-0.02352503500878811,0.023009711876511574,0.3125,-0.22784408926963806,-0.012271846644580364,-4.8125,-0.08864731341600418,-0.015339808538556099,-0.0625,0.07692674547433853,0.0,-1.662500023841858,-0.15841947495937347,-0.006135923322290182,-0.1875,0.11733754724264145,0.012271846644580364,-4.625,-0.0999244675040245,-0.010737866163253784,-0.3125,0.04381432756781578,-0.004601942375302315,-0.875,-0.20542161166667938,-0.003067961661145091,-5.9375,0.0968565046787262,0.004601942375302315,0.4375,0.08538760244846344,0.0,-2.5,0.11410180479288101,0.0,-0.03750000149011612
1789652958674537903,2862795556189,3244348,0,5,0.1594381332397461,-0.00920388475060463,-4.0,0.06854976713657379,0.0,0.0,-0.023501066491007805,0.02454369328916073,0.3125,-0.2278321087360382,-0.010737866163253784,-4.8125,-0.08861136436462402,0.0,0.0,0.07692674547433853,0.0,-1.6749999523162842,-0.15838351845741272,0.030679617077112198,-0.1875,0.11733754724264145,0.0,-4.625,-0.0999244675040245,-0.00920388475060463,-0.3125,0.043838296085596085,0.010737866163253784,-0.9375,-0.20543359220027924,-0.010737866163253784,-5.9375,0.0968565046787262,0.004601942375302315,0.5,0.08538760244846344,0.0,-2.487499952316284,0.11410180479288101,0.0,-0.02500000037252903
1789652958675533040,2862796551344,3244349,0,5,0.1594381332397461,-0.012271846644580364,-4.0,0.06853778660297394,-0.0076699042692780495,0.0,-0.0234770979732275,0.03221359848976135,0.3125,-0.22782012820243835,0.003067961661145091,-4.8125,-0.08863533288240433,-0.010737866163253784,-0.0625,0.07692674547433853,0.0,-1.662500023841858,-0.15839549899101257,0.006135923322290182,-0.1875,0.11733754724264145,-0.003067961661145091,-4.625,-0.09994843602180481,-0.006135923322290182,-0.3125,0.04382631182670593,0.0,-0.875,-0.20542161166667938,-0.0015339808305725455,-5.9375,0.09684452414512634,0.0015339808305725455,0.5,0.08538760244846344,0.012271846644580364,-2.5,0.11410180479288101,0.0,-0.03750000149011612
1789652958676395119,2862797413358,3244350,0,5,0.15945011377334595,0.0,-4.0,0.06854976713657379,-0.0076699042692780495,0.0,-0.0234770979732275,0.01840776950120926,0.3125,-0.22784408926963806,0.0,-4.8125,-0.08863533288240433,-0.0015339808305725455,-0.0625,0.07692674547433853,0.0,-1.662500023841858,-0.15841947495937347,-0.006135923322290182,-0.17499999701976776,0.11731357872486115,-0.004601942375302315,-4.625,-0.0999244675040245,-0.0076699042692780495,-0.3125,0.04382631182670593,-0.003067961661145091,-0.875,-0.20542161166667938,0.013805828057229519,-5.9375,0.0968565046787262,0.0076699042692780495,0.4375,0.08538760244846344,0.006135923322290182,-2.5,0.11411379277706146,0.006135923322290182,-0.03750000149011612
1789652958677260082,2862798278406,3244351,0,5,0.1594381332397461,-0.010737866163253784,-4.0,0.06856175512075424,-0.003067961661145091,0.0,-0.02346511371433735,0.012271846644580364,0.3125,-0.2278321087360382,-0.003067961661145091,-4.8125,-0.08861136436462402,0.003067961661145091,-0.0625,0.07692674547433853,0.0,-1.662500023841858,-0.15839549899101257,0.012271846644580364,-0.1875,0.11733754724264145,0.0,-4.625,-0.0999244675040245,-0.015339808538556099,-0.3125,0.04382631182670593,-0.003067961661145091,-0.875,-0.20542161166667938,0.0,-5.9375,0.09684452414512634,0.0,0.4375,0.08538760244846344,0.0,-2.5,0.11411379277706146,0.012271846644580364,-0.02500000037252903
1789652958678252859,2862799271144,3244352,0,5,0.1594381332397461,-0.015339808538556099,-4.0,0.06856175512075424,-0.012271846644580364,0.0,-0.023441145196557045,0.030679617077112198,0.3125,-0.22784408926963806,-0.006135923322290182,-4.8125,-0.08861136436462402,0.0,-0.0625,0.07692674547433853,0.0,-1.662500023841858,-0.15838351845741272,0.02454369328916073,-0.1875,0.11733754724264145,0.010737866163253784,-4.625,-0.0999244675040245,-0.004601942375302315,-0.3125,0.04382631182670593,0.0,-0.875,-0.20542161166667938,0.0,-5.9375,0.0968565046787262,-0.004601942375302315,0.5,0.08537562191486359,-0.012271846644580364,-2.487499952316284,0.11410180479288101,-0.006135923322290182,-0.03750000149011612
1789652958679393989,2862800412283,3244353,0,5,0.1594381332397461,0.0,-4.0,0.0685737356543541,-0.004601942375302315,0.0,-0.023453129455447197,0.0076699042692780495,0.3125,-0.2278081327676773,-0.0015339808305725455,-4.8125,-0.08861136436462402,0.0,-0.0625,0.07692674547433853,0.0,-1.662500023841858,-0.15839549899101257,0.006135923322290182,-0.1875,0.11733754724264145,0.0076699042692780495,-4.625,-0.0999244675040245,-0.006135923322290182,-0.3125,0.04382631182670593,0.0076699042692780495,-0.875,-0.20542161166667938,0.006135923322290182,-5.9375,0.09684452414512634,-0.00920388475060463,0.5,0.08537562191486359,-0.006135923322290182,-2.487499952316284,0.11411379277706146,0.006135923322290182,-0.03750000149011612
1789652958680289143,2862801307422,3244354,0,5,0.1594381332397461,0.0,-4.0,0.0685737356543541,0.003067961661145091,0.0,-0.023453129455447197,0.010737866163253784,0.3125,-0.22782012820243835,0.0,-4.8125,-0.08861136436462402,-0.003067961661145091,-0.0625,0.07692674547433853,-0.012271846644580364,-1.662500023841858,-0.15838351845741272,0.012271846644580364,-0.17499999701976776,0.11733754724264145,0.0,-4.625,-0.0999244675040245,0.0,-0.3125,0.043838296085596085,0.00920388475060463,-0.875,-0.20542161166667938,0.0,-5.9375,0.0968565046787262,0.006135923322290182,0.5,0.08536363393068314,-0.006135923322290182,-2.5,0.11411379277706146,0.0,-0.03750000149011612
1789652958681282761,2862802301052,3244355,0,5,0.1594381332397461,-0.00920388475060463,-4.0,0.06858572363853455,0.003067961661145091,0.0,-0.023453129455447197,0.0,0.3125,-0.2278321087360382,-0.012271846644580364,-4.8125,-0.08863533288240433,-0.0076699042692780495,-0.0625,0.07692674547433853,-0.006135923322290182,-1.662500023841858,-0.15840749442577362,0.0,-0.1875,0.11733754724264145,0.0,-4.625,-0.0999244675040245,-0.0015339808305725455,-0.3125,0.043838296085596085,0.006135923322290182,-0.875,-0.20543359220027924,-0.006135923322290182,-5.9375,0.0968565046787262,-0.006135923322290182,0.4375,0.08536363393068314,-0.030679617077112198,-2.5,0.11414974182844162,0.01840776950120926,-0.03750000149011612
1789652958682290801,2862803309093,3244356,0,5,0.1594381332397461,0.0015339808305725455,-4.0,0.0685737356543541,-0.0076699042692780495,0.0,-0.023453129455447197,0.003067961661145091,0.3125,-0.22782012820243835,-0.003067961661145091,-4.75,-0.08861136436462402,-0.0015339808305725455,-0.0625,0.07692674547433853,-0.006135923322290182,-1.662500023841858,-0.15841947495937347,-0.012271846644580364,-0.1875,0.11733754724264145,-0.004601942375302315,-4.625,-0.0999244675040245,0.006135923322290182,-0.3125,0.04382631182670593,0.0076699042692780495,-0.875,-0.20542161166667938,0.0,-5.9375,0.09689246118068695,0.006135923322290182,0.5,0.08538760244846344,0.012271846644580364,-2.487499952316284,0.11416172981262207,0.02454369328916073,-0.05000000074505806
